STATION,NAME,LATITUDE,LONGITUDE,year,HTDD,state
USC00317056,"RAEFORD, NC US",34.987,-79.219002,2010,,NC
USC00317056,"RAEFORD, NC US",34.987,-79.219002,2011,3455,NC
USC00317056,"RAEFORD, NC US",34.987,-79.219002,2012,2696,NC
USC00317056,"RAEFORD, NC US",34.987,-79.219002,2013,,NC
USC00317056,"RAEFORD, NC US",34.987,-79.219002,2014,,NC
USC00317056,"RAEFORD, NC US",34.987,-79.219002,2015,,NC
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.790821,-78.698753,2010,3100,NC
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.790821,-78.698753,2011,3294,NC
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.790821,-78.698753,2012,2501,NC
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.790821,-78.698753,2013,3247,NC
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.790821,-78.698753,2014,3464,NC
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.790821,-78.698753,2015,3628,NC
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.790821,-78.698753,2016,2798,NC
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.790821,-78.698753,2017,2587,NC
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.790821,-78.698753,2018,3161,NC
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.790821,-78.698753,2019,3012,NC
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.790821,-78.698753,2020,2637,NC
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.790821,-78.698753,2021,2936,NC
USC00317097,"RANDLEMAN, NC US",35.821972,-79.789749,2010,,NC
USC00317097,"RANDLEMAN, NC US",35.821972,-79.789749,2011,,NC
USC00317097,"RANDLEMAN, NC US",35.821972,-79.789749,2012,,NC
USC00317097,"RANDLEMAN, NC US",35.821972,-79.789749,2015,,NC
USC00317097,"RANDLEMAN, NC US",35.821972,-79.789749,2016,3098,NC
USC00317097,"RANDLEMAN, NC US",35.821972,-79.789749,2017,2931,NC
USC00317097,"RANDLEMAN, NC US",35.821972,-79.789749,2018,3813,NC
USC00317097,"RANDLEMAN, NC US",35.821972,-79.789749,2019,,NC
USC00317097,"RANDLEMAN, NC US",35.821972,-79.789749,2020,3350,NC
USC00317097,"RANDLEMAN, NC US",35.821972,-79.789749,2021,3564,NC
USC00317170,"REELSBORO, NC US",35.131001,-76.915298,2010,2517,NC
USC00317170,"REELSBORO, NC US",35.131001,-76.915298,2011,2564,NC
USC00317170,"REELSBORO, NC US",35.131001,-76.915298,2013,2734,NC
USC00317170,"REELSBORO, NC US",35.131001,-76.915298,2014,2705,NC
USC00317170,"REELSBORO, NC US",35.131001,-76.915298,2015,2923,NC
USC00317170,"REELSBORO, NC US",35.131001,-76.915298,2016,2037,NC
USC00317170,"REELSBORO, NC US",35.131001,-76.915298,2017,2153,NC
USC00317170,"REELSBORO, NC US",35.131001,-76.915298,2018,2609,NC
USC00317170,"REELSBORO, NC US",35.131001,-76.915298,2019,,NC
USC00317170,"REELSBORO, NC US",35.131001,-76.915298,2020,2140,NC
USC00317170,"REELSBORO, NC US",35.131001,-76.915298,2021,2444,NC
USC00317202,"REIDSVILLE 2 NW, NC US",36.379601,-79.694397,2010,4004,NC
USC00317202,"REIDSVILLE 2 NW, NC US",36.379601,-79.694397,2011,4026,NC
USC00317202,"REIDSVILLE 2 NW, NC US",36.379601,-79.694397,2012,3243,NC
USC00317202,"REIDSVILLE 2 NW, NC US",36.379601,-79.694397,2013,4015,NC
USC00317202,"REIDSVILLE 2 NW, NC US",36.379601,-79.694397,2014,4157,NC
USC00317202,"REIDSVILLE 2 NW, NC US",36.379601,-79.694397,2015,4189,NC
USC00317202,"REIDSVILLE 2 NW, NC US",36.379601,-79.694397,2016,3360,NC
USC00317202,"REIDSVILLE 2 NW, NC US",36.379601,-79.694397,2017,3173,NC
USC00317202,"REIDSVILLE 2 NW, NC US",36.379601,-79.694397,2018,3997,NC
USC00317202,"REIDSVILLE 2 NW, NC US",36.379601,-79.694397,2019,3821,NC
USC00317202,"REIDSVILLE 2 NW, NC US",36.379601,-79.694397,2020,3568,NC
USC00317202,"REIDSVILLE 2 NW, NC US",36.379601,-79.694397,2021,3602,NC
USC00317319,"ROANOKE RAPIDS, NC US",36.478931,-77.67141,2010,3644,NC
USC00317319,"ROANOKE RAPIDS, NC US",36.478931,-77.67141,2011,3806,NC
USC00317319,"ROANOKE RAPIDS, NC US",36.478931,-77.67141,2012,3015,NC
USC00317319,"ROANOKE RAPIDS, NC US",36.478931,-77.67141,2013,,NC
USC00317319,"ROANOKE RAPIDS, NC US",36.478931,-77.67141,2014,3786,NC
USC00317319,"ROANOKE RAPIDS, NC US",36.478931,-77.67141,2015,3768,NC
USC00317319,"ROANOKE RAPIDS, NC US",36.478931,-77.67141,2016,2878,NC
USC00317319,"ROANOKE RAPIDS, NC US",36.478931,-77.67141,2017,2637,NC
USC00317319,"ROANOKE RAPIDS, NC US",36.478931,-77.67141,2018,3323,NC
USC00317319,"ROANOKE RAPIDS, NC US",36.478931,-77.67141,2019,3314,NC
USC00317319,"ROANOKE RAPIDS, NC US",36.478931,-77.67141,2020,3195,NC
USC00317319,"ROANOKE RAPIDS, NC US",36.478931,-77.67141,2021,3359,NC
USC00317400,"ROCKY MOUNT 8 ESE, NC US",35.8936,-77.680603,2010,,NC
USC00317400,"ROCKY MOUNT 8 ESE, NC US",35.8936,-77.680603,2013,3688,NC
USC00317400,"ROCKY MOUNT 8 ESE, NC US",35.8936,-77.680603,2014,3830,NC
USC00317400,"ROCKY MOUNT 8 ESE, NC US",35.8936,-77.680603,2015,3804,NC
USC00317400,"ROCKY MOUNT 8 ESE, NC US",35.8936,-77.680603,2016,2939,NC
USC00317400,"ROCKY MOUNT 8 ESE, NC US",35.8936,-77.680603,2017,3008,NC
USC00317400,"ROCKY MOUNT 8 ESE, NC US",35.8936,-77.680603,2018,3542,NC
USC00317400,"ROCKY MOUNT 8 ESE, NC US",35.8936,-77.680603,2019,3213,NC
USC00317400,"ROCKY MOUNT 8 ESE, NC US",35.8936,-77.680603,2020,2859,NC
USC00317400,"ROCKY MOUNT 8 ESE, NC US",35.8936,-77.680603,2021,2717,NC
USC00317516,"ROXBORO 7 ESE, NC US",36.346401,-78.885803,2010,,NC
USC00317516,"ROXBORO 7 ESE, NC US",36.346401,-78.885803,2011,,NC
USC00317516,"ROXBORO 7 ESE, NC US",36.346401,-78.885803,2012,,NC
USC00317516,"ROXBORO 7 ESE, NC US",36.346401,-78.885803,2013,4128,NC
USC00317516,"ROXBORO 7 ESE, NC US",36.346401,-78.885803,2014,4280,NC
USC00317516,"ROXBORO 7 ESE, NC US",36.346401,-78.885803,2015,4207,NC
USC00317516,"ROXBORO 7 ESE, NC US",36.346401,-78.885803,2016,3293,NC
USC00317516,"ROXBORO 7 ESE, NC US",36.346401,-78.885803,2017,3177,NC
USC00317516,"ROXBORO 7 ESE, NC US",36.346401,-78.885803,2018,,NC
USC00317516,"ROXBORO 7 ESE, NC US",36.346401,-78.885803,2019,,NC
USC00317516,"ROXBORO 7 ESE, NC US",36.346401,-78.885803,2020,,NC
USC00317516,"ROXBORO 7 ESE, NC US",36.346401,-78.885803,2021,2810,NC
USC00317615,"SALISBURY, NC US",35.683601,-80.482201,2010,3599,NC
USC00317615,"SALISBURY, NC US",35.683601,-80.482201,2011,3575,NC
USC00317615,"SALISBURY, NC US",35.683601,-80.482201,2012,2775,NC
USC00317615,"SALISBURY, NC US",35.683601,-80.482201,2013,3603,NC
USC00317615,"SALISBURY, NC US",35.683601,-80.482201,2014,3737,NC
USC00317615,"SALISBURY, NC US",35.683601,-80.482201,2015,3652,NC
USC00317615,"SALISBURY, NC US",35.683601,-80.482201,2016,3027,NC
USC00317615,"SALISBURY, NC US",35.683601,-80.482201,2017,2661,NC
USC00317615,"SALISBURY, NC US",35.683601,-80.482201,2018,3511,NC
USC00317615,"SALISBURY, NC US",35.683601,-80.482201,2019,3320,NC
USC00317615,"SALISBURY, NC US",35.683601,-80.482201,2020,3086,NC
USC00317615,"SALISBURY, NC US",35.683601,-80.482201,2021,3271,NC
USC00317618,"SALISBURY 9 WNW, NC US",35.696701,-80.622498,2010,4075,NC
USC00317618,"SALISBURY 9 WNW, NC US",35.696701,-80.622498,2011,4063,NC
USC00317618,"SALISBURY 9 WNW, NC US",35.696701,-80.622498,2012,3164,NC
USC00317618,"SALISBURY 9 WNW, NC US",35.696701,-80.622498,2013,3873,NC
USC00317618,"SALISBURY 9 WNW, NC US",35.696701,-80.622498,2014,4118,NC
USC00317618,"SALISBURY 9 WNW, NC US",35.696701,-80.622498,2015,4123,NC
USC00317618,"SALISBURY 9 WNW, NC US",35.696701,-80.622498,2016,3333,NC
USC00317618,"SALISBURY 9 WNW, NC US",35.696701,-80.622498,2017,3176,NC
USC00317618,"SALISBURY 9 WNW, NC US",35.696701,-80.622498,2018,3891,NC
USC00317618,"SALISBURY 9 WNW, NC US",35.696701,-80.622498,2019,3582,NC
USC00317618,"SALISBURY 9 WNW, NC US",35.696701,-80.622498,2020,3420,NC
USC00317618,"SALISBURY 9 WNW, NC US",35.696701,-80.622498,2021,3549,NC
USC00317656,"SANFORD 8 NE, NC US",35.535542,-79.04747,2010,3442,NC
USC00317656,"SANFORD 8 NE, NC US",35.535542,-79.04747,2011,3410,NC
USC00317656,"SANFORD 8 NE, NC US",35.535542,-79.04747,2012,2630,NC
USC00317656,"SANFORD 8 NE, NC US",35.535542,-79.04747,2013,3286,NC
USC00317656,"SANFORD 8 NE, NC US",35.535542,-79.04747,2014,,NC
USC00317656,"SANFORD 8 NE, NC US",35.535542,-79.04747,2015,3423,NC
USC00317656,"SANFORD 8 NE, NC US",35.535542,-79.04747,2016,2591,NC
USC00317656,"SANFORD 8 NE, NC US",35.535542,-79.04747,2017,2500,NC
USC00317656,"SANFORD 8 NE, NC US",35.535542,-79.04747,2018,3170,NC
USC00317656,"SANFORD 8 NE, NC US",35.535542,-79.04747,2019,2906,NC
USC00317656,"SANFORD 8 NE, NC US",35.535542,-79.04747,2020,2699,NC
USC00317656,"SANFORD 8 NE, NC US",35.535542,-79.04747,2021,3056,NC
USC00317813,"SHALLOTTE AG, NC US",33.928299,-78.389397,2010,2727,NC
USC00317813,"SHALLOTTE AG, NC US",33.928299,-78.389397,2011,,NC
USC00317813,"SHALLOTTE AG, NC US",33.928299,-78.389397,2012,1798,NC
USC00317813,"SHALLOTTE AG, NC US",33.928299,-78.389397,2013,2411,NC
USC00317813,"SHALLOTTE AG, NC US",33.928299,-78.389397,2014,2559,NC
USC00317813,"SHALLOTTE AG, NC US",33.928299,-78.389397,2015,2648,NC
USC00317813,"SHALLOTTE AG, NC US",33.928299,-78.389397,2016,1904,NC
USC00317813,"SHALLOTTE AG, NC US",33.928299,-78.389397,2017,,NC
USC00317813,"SHALLOTTE AG, NC US",33.928299,-78.389397,2018,2534,NC
USC00317813,"SHALLOTTE AG, NC US",33.928299,-78.389397,2019,2171,NC
USC00317813,"SHALLOTTE AG, NC US",33.928299,-78.389397,2020,2080,NC
USC00317813,"SHALLOTTE AG, NC US",33.928299,-78.389397,2021,2281,NC
USC00317845,"SHELBY 2 NW, NC US",35.310989,-81.570961,2010,3821,NC
USC00317845,"SHELBY 2 NW, NC US",35.310989,-81.570961,2011,3743,NC
USC00317845,"SHELBY 2 NW, NC US",35.310989,-81.570961,2012,2793,NC
USC00317845,"SHELBY 2 NW, NC US",35.310989,-81.570961,2013,3629,NC
USC00317845,"SHELBY 2 NW, NC US",35.310989,-81.570961,2014,3852,NC
USC00317845,"SHELBY 2 NW, NC US",35.310989,-81.570961,2015,3726,NC
USC00317845,"SHELBY 2 NW, NC US",35.310989,-81.570961,2016,3114,NC
USC00317845,"SHELBY 2 NW, NC US",35.310989,-81.570961,2017,2962,NC
USC00317845,"SHELBY 2 NW, NC US",35.310989,-81.570961,2018,3622,NC
USC00317845,"SHELBY 2 NW, NC US",35.310989,-81.570961,2019,3476,NC
USC00317845,"SHELBY 2 NW, NC US",35.310989,-81.570961,2020,3320,NC
USC00317845,"SHELBY 2 NW, NC US",35.310989,-81.570961,2021,3469,NC
USC00317924,"SILER CITY 2 N, NC US",35.760899,-79.462547,2010,3674,NC
USC00317924,"SILER CITY 2 N, NC US",35.760899,-79.462547,2011,3569,NC
USC00317924,"SILER CITY 2 N, NC US",35.760899,-79.462547,2012,2789,NC
USC00317924,"SILER CITY 2 N, NC US",35.760899,-79.462547,2015,3827,NC
USC00317924,"SILER CITY 2 N, NC US",35.760899,-79.462547,2016,3039,NC
USC00317924,"SILER CITY 2 N, NC US",35.760899,-79.462547,2017,2886,NC
USC00317994,"SMITHFIELD, NC US",35.517399,-78.34446,2010,3476,NC
USC00317994,"SMITHFIELD, NC US",35.517399,-78.34446,2011,3696,NC
USC00317994,"SMITHFIELD, NC US",35.517399,-78.34446,2012,,NC
USC00317994,"SMITHFIELD, NC US",35.517399,-78.34446,2013,3327,NC
USC00317994,"SMITHFIELD, NC US",35.517399,-78.34446,2014,,NC
USC00317994,"SMITHFIELD, NC US",35.517399,-78.34446,2015,,NC
USC00317994,"SMITHFIELD, NC US",35.517399,-78.34446,2016,2554,NC
USC00317994,"SMITHFIELD, NC US",35.517399,-78.34446,2017,2535,NC
USC00317994,"SMITHFIELD, NC US",35.517399,-78.34446,2018,3277,NC
USC00317994,"SMITHFIELD, NC US",35.517399,-78.34446,2019,2763,NC
USC00318066,"SNOW HILL 3 NE, NC US",35.495449,-77.660454,2013,3064,NC
USC00318066,"SNOW HILL 3 NE, NC US",35.495449,-77.660454,2014,3250,NC
USC00318066,"SNOW HILL 3 NE, NC US",35.495449,-77.660454,2015,,NC
USC00318066,"SNOW HILL 3 NE, NC US",35.495449,-77.660454,2016,2462,NC
USC00318066,"SNOW HILL 3 NE, NC US",35.495449,-77.660454,2017,,NC
USC00318066,"SNOW HILL 3 NE, NC US",35.495449,-77.660454,2018,3172,NC
USC00318066,"SNOW HILL 3 NE, NC US",35.495449,-77.660454,2019,2809,NC
USC00318066,"SNOW HILL 3 NE, NC US",35.495449,-77.660454,2020,2608,NC
USC00318221,"SPRUCE PINE 4 ENE, NC US",35.932461,-82.002319,2010,,NC
USC00318221,"SPRUCE PINE 4 ENE, NC US",35.932461,-82.002319,2011,,NC
USC00318221,"SPRUCE PINE 4 ENE, NC US",35.932461,-82.002319,2012,,NC
USC00318221,"SPRUCE PINE 4 ENE, NC US",35.932461,-82.002319,2013,5110,NC
USC00318221,"SPRUCE PINE 4 ENE, NC US",35.932461,-82.002319,2014,5540,NC
USC00318221,"SPRUCE PINE 4 ENE, NC US",35.932461,-82.002319,2015,5200,NC
USC00318221,"SPRUCE PINE 4 ENE, NC US",35.932461,-82.002319,2016,,NC
USC00318221,"SPRUCE PINE 4 ENE, NC US",35.932461,-82.002319,2017,4270,NC
USC00318221,"SPRUCE PINE 4 ENE, NC US",35.932461,-82.002319,2018,4913,NC
USC00318221,"SPRUCE PINE 4 ENE, NC US",35.932461,-82.002319,2019,4672,NC
USC00318221,"SPRUCE PINE 4 ENE, NC US",35.932461,-82.002319,2020,4737,NC
USC00318221,"SPRUCE PINE 4 ENE, NC US",35.932461,-82.002319,2021,5003,NC
USC00318292,"STATESVILLE 2 NNE, NC US",35.809898,-80.880798,2010,4437,NC
USC00318292,"STATESVILLE 2 NNE, NC US",35.809898,-80.880798,2011,4422,NC
USC00318292,"STATESVILLE 2 NNE, NC US",35.809898,-80.880798,2012,3587,NC
USC00318292,"STATESVILLE 2 NNE, NC US",35.809898,-80.880798,2013,4294,NC
USC00318292,"STATESVILLE 2 NNE, NC US",35.809898,-80.880798,2014,4465,NC
USC00318292,"STATESVILLE 2 NNE, NC US",35.809898,-80.880798,2015,4388,NC
USC00318292,"STATESVILLE 2 NNE, NC US",35.809898,-80.880798,2016,3711,NC
USC00318292,"STATESVILLE 2 NNE, NC US",35.809898,-80.880798,2017,3438,NC
USC00318292,"STATESVILLE 2 NNE, NC US",35.809898,-80.880798,2018,4125,NC
USC00318292,"STATESVILLE 2 NNE, NC US",35.809898,-80.880798,2019,3822,NC
USC00318292,"STATESVILLE 2 NNE, NC US",35.809898,-80.880798,2020,3669,NC
USC00318292,"STATESVILLE 2 NNE, NC US",35.809898,-80.880798,2021,3861,NC
USC00318380,"SURF CITY, NC US",34.447701,-77.573799,2010,,NC
USC00318380,"SURF CITY, NC US",34.447701,-77.573799,2011,,NC
USC00318380,"SURF CITY, NC US",34.447701,-77.573799,2012,,NC
USC00318380,"SURF CITY, NC US",34.447701,-77.573799,2013,,NC
USC00318380,"SURF CITY, NC US",34.447701,-77.573799,2014,,NC
USC00318380,"SURF CITY, NC US",34.447701,-77.573799,2015,,NC
USC00318380,"SURF CITY, NC US",34.447701,-77.573799,2016,,NC
USC00318380,"SURF CITY, NC US",34.447701,-77.573799,2017,2226,NC
USC00318380,"SURF CITY, NC US",34.447701,-77.573799,2018,,NC
USC00318450,"SWANQUARTER FERRY, NC US",35.395,-76.325996,2010,,NC
USC00318450,"SWANQUARTER FERRY, NC US",35.395,-76.325996,2011,,NC
USC00318450,"SWANQUARTER FERRY, NC US",35.395,-76.325996,2012,,NC
USC00318450,"SWANQUARTER FERRY, NC US",35.395,-76.325996,2013,,NC
USC00318450,"SWANQUARTER FERRY, NC US",35.395,-76.325996,2014,3038,NC
USC00318450,"SWANQUARTER FERRY, NC US",35.395,-76.325996,2015,,NC
USC00318450,"SWANQUARTER FERRY, NC US",35.395,-76.325996,2016,2183,NC
USC00318450,"SWANQUARTER FERRY, NC US",35.395,-76.325996,2017,2437,NC
USC00318450,"SWANQUARTER FERRY, NC US",35.395,-76.325996,2018,2903,NC
USC00318450,"SWANQUARTER FERRY, NC US",35.395,-76.325996,2019,2506,NC
USC00318450,"SWANQUARTER FERRY, NC US",35.395,-76.325996,2020,2285,NC
USC00318450,"SWANQUARTER FERRY, NC US",35.395,-76.325996,2021,2537,NC
USC00318500,"TARBORO 1 S, NC US",35.884129,-77.538567,2010,3494,NC
USC00318500,"TARBORO 1 S, NC US",35.884129,-77.538567,2011,3567,NC
USC00318500,"TARBORO 1 S, NC US",35.884129,-77.538567,2012,2678,NC
USC00318500,"TARBORO 1 S, NC US",35.884129,-77.538567,2013,3568,NC
USC00318500,"TARBORO 1 S, NC US",35.884129,-77.538567,2014,3688,NC
USC00318500,"TARBORO 1 S, NC US",35.884129,-77.538567,2015,3624,NC
USC00318500,"TARBORO 1 S, NC US",35.884129,-77.538567,2016,2750,NC
USC00318500,"TARBORO 1 S, NC US",35.884129,-77.538567,2017,,NC
USC00318500,"TARBORO 1 S, NC US",35.884129,-77.538567,2018,3408,NC
USC00318500,"TARBORO 1 S, NC US",35.884129,-77.538567,2019,2977,NC
USC00318500,"TARBORO 1 S, NC US",35.884129,-77.538567,2020,2851,NC
USC00318500,"TARBORO 1 S, NC US",35.884129,-77.538567,2021,3089,NC
USC00318519,"TAYLORSVILLE, NC US",35.923691,-81.173233,2010,,NC
USC00318519,"TAYLORSVILLE, NC US",35.923691,-81.173233,2011,,NC
USC00318519,"TAYLORSVILLE, NC US",35.923691,-81.173233,2012,,NC
USC00318519,"TAYLORSVILLE, NC US",35.923691,-81.173233,2013,3597,NC
USC00318519,"TAYLORSVILLE, NC US",35.923691,-81.173233,2014,3998,NC
USC00318519,"TAYLORSVILLE, NC US",35.923691,-81.173233,2015,3901,NC
USC00318519,"TAYLORSVILLE, NC US",35.923691,-81.173233,2016,3258,NC
USC00318519,"TAYLORSVILLE, NC US",35.923691,-81.173233,2017,2981,NC
USC00318519,"TAYLORSVILLE, NC US",35.923691,-81.173233,2018,3788,NC
USC00318519,"TAYLORSVILLE, NC US",35.923691,-81.173233,2019,3602,NC
USC00318519,"TAYLORSVILLE, NC US",35.923691,-81.173233,2020,3312,NC
USC00318519,"TAYLORSVILLE, NC US",35.923691,-81.173233,2021,3577,NC
USC00318694,"TRANSOU, NC US",36.400391,-81.305252,2010,6051,NC
USC00318694,"TRANSOU, NC US",36.400391,-81.305252,2011,5778,NC
USC00318694,"TRANSOU, NC US",36.400391,-81.305252,2012,4974,NC
USC00318694,"TRANSOU, NC US",36.400391,-81.305252,2013,5810,NC
USC00318694,"TRANSOU, NC US",36.400391,-81.305252,2014,5909,NC
USC00318694,"TRANSOU, NC US",36.400391,-81.305252,2015,5618,NC
USC00318694,"TRANSOU, NC US",36.400391,-81.305252,2016,,NC
USC00318694,"TRANSOU, NC US",36.400391,-81.305252,2017,,NC
USC00318694,"TRANSOU, NC US",36.400391,-81.305252,2018,5464,NC
USC00318694,"TRANSOU, NC US",36.400391,-81.305252,2019,5192,NC
USC00318694,"TRANSOU, NC US",36.400391,-81.305252,2020,5148,NC
USC00318694,"TRANSOU, NC US",36.400391,-81.305252,2021,5501,NC
USC00318744,"TRYON, NC US",35.205742,-82.251778,2010,3453,NC
USC00318744,"TRYON, NC US",35.205742,-82.251778,2011,3347,NC
USC00318744,"TRYON, NC US",35.205742,-82.251778,2012,2425,NC
USC00318744,"TRYON, NC US",35.205742,-82.251778,2013,3208,NC
USC00318744,"TRYON, NC US",35.205742,-82.251778,2014,3536,NC
USC00318744,"TRYON, NC US",35.205742,-82.251778,2015,3316,NC
USC00318744,"TRYON, NC US",35.205742,-82.251778,2016,2742,NC
USC00318744,"TRYON, NC US",35.205742,-82.251778,2017,2388,NC
USC00318744,"TRYON, NC US",35.205742,-82.251778,2018,3283,NC
USC00318744,"TRYON, NC US",35.205742,-82.251778,2019,3192,NC
USC00318744,"TRYON, NC US",35.205742,-82.251778,2020,2976,NC
USC00318744,"TRYON, NC US",35.205742,-82.251778,2021,3139,NC
USC00318906,"VALE AG 2 SW, NC US",35.52364,-81.444351,2011,,NC
USC00318906,"VALE AG 2 SW, NC US",35.52364,-81.444351,2012,3246,NC
USC00318906,"VALE AG 2 SW, NC US",35.52364,-81.444351,2013,,NC
USC00318906,"VALE AG 2 SW, NC US",35.52364,-81.444351,2014,4243,NC
USC00318906,"VALE AG 2 SW, NC US",35.52364,-81.444351,2015,4062,NC
USC00318906,"VALE AG 2 SW, NC US",35.52364,-81.444351,2016,3404,NC
USC00318906,"VALE AG 2 SW, NC US",35.52364,-81.444351,2017,3187,NC
USC00318906,"VALE AG 2 SW, NC US",35.52364,-81.444351,2018,3843,NC
USC00318906,"VALE AG 2 SW, NC US",35.52364,-81.444351,2019,3626,NC
USC00318906,"VALE AG 2 SW, NC US",35.52364,-81.444351,2020,3453,NC
USC00318906,"VALE AG 2 SW, NC US",35.52364,-81.444351,2021,3619,NC
USC00318964,"WADESBORO, NC US",34.958839,-80.077461,2010,3284,NC
USC00318964,"WADESBORO, NC US",34.958839,-80.077461,2011,3276,NC
USC00318964,"WADESBORO, NC US",34.958839,-80.077461,2012,2491,NC
USC00318964,"WADESBORO, NC US",34.958839,-80.077461,2013,3125,NC
USC00318964,"WADESBORO, NC US",34.958839,-80.077461,2014,,NC
USC00318964,"WADESBORO, NC US",34.958839,-80.077461,2015,,NC
USC00318964,"WADESBORO, NC US",34.958839,-80.077461,2016,,NC
USC00319026,"WALLACE 1 SE, NC US",34.731499,-77.983101,2010,,NC
USC00319026,"WALLACE 1 SE, NC US",34.731499,-77.983101,2011,3380,NC
USC00319026,"WALLACE 1 SE, NC US",34.731499,-77.983101,2014,3156,NC
USC00319026,"WALLACE 1 SE, NC US",34.731499,-77.983101,2015,3176,NC
USC00319026,"WALLACE 1 SE, NC US",34.731499,-77.983101,2016,,NC
USC00319026,"WALLACE 1 SE, NC US",34.731499,-77.983101,2017,,NC
USC00319026,"WALLACE 1 SE, NC US",34.731499,-77.983101,2018,3005,NC
USC00319026,"WALLACE 1 SE, NC US",34.731499,-77.983101,2019,,NC
USC00319026,"WALLACE 1 SE, NC US",34.731499,-77.983101,2020,2538,NC
USC00319026,"WALLACE 1 SE, NC US",34.731499,-77.983101,2021,2633,NC
USC00319081,"WARSAW 5 E, NC US",35.012901,-78.004402,2010,,NC
USC00319081,"WARSAW 5 E, NC US",35.012901,-78.004402,2011,3619,NC
USC00319081,"WARSAW 5 E, NC US",35.012901,-78.004402,2012,,NC
USC00319081,"WARSAW 5 E, NC US",35.012901,-78.004402,2013,3591,NC
USC00319081,"WARSAW 5 E, NC US",35.012901,-78.004402,2014,3780,NC
USC00319081,"WARSAW 5 E, NC US",35.012901,-78.004402,2015,,NC
USC00319100,"WASHINGTON WWTP 4 W, NC US",35.552391,-77.072304,2010,2985,NC
USC00319100,"WASHINGTON WWTP 4 W, NC US",35.552391,-77.072304,2011,3073,NC
USC00319100,"WASHINGTON WWTP 4 W, NC US",35.552391,-77.072304,2012,2170,NC
USC00319100,"WASHINGTON WWTP 4 W, NC US",35.552391,-77.072304,2013,2892,NC
USC00319100,"WASHINGTON WWTP 4 W, NC US",35.552391,-77.072304,2014,,NC
USC00319100,"WASHINGTON WWTP 4 W, NC US",35.552391,-77.072304,2015,,NC
USC00319100,"WASHINGTON WWTP 4 W, NC US",35.552391,-77.072304,2016,2490,NC
USC00319100,"WASHINGTON WWTP 4 W, NC US",35.552391,-77.072304,2017,2629,NC
USC00319100,"WASHINGTON WWTP 4 W, NC US",35.552391,-77.072304,2018,3355,NC
USC00319100,"WASHINGTON WWTP 4 W, NC US",35.552391,-77.072304,2019,3250,NC
USC00319100,"WASHINGTON WWTP 4 W, NC US",35.552391,-77.072304,2020,,NC
USC00319100,"WASHINGTON WWTP 4 W, NC US",35.552391,-77.072304,2021,2520,NC
USC00319357,"WHITEVILLE 7 NW, NC US",34.409401,-78.791298,2010,,NC
USC00319357,"WHITEVILLE 7 NW, NC US",34.409401,-78.791298,2011,3155,NC
USC00319357,"WHITEVILLE 7 NW, NC US",34.409401,-78.791298,2012,2332,NC
USC00319357,"WHITEVILLE 7 NW, NC US",34.409401,-78.791298,2013,2967,NC
USC00319357,"WHITEVILLE 7 NW, NC US",34.409401,-78.791298,2014,3126,NC
USC00319357,"WHITEVILLE 7 NW, NC US",34.409401,-78.791298,2015,3096,NC
USC00319357,"WHITEVILLE 7 NW, NC US",34.409401,-78.791298,2016,,NC
USC00319357,"WHITEVILLE 7 NW, NC US",34.409401,-78.791298,2017,,NC
USC00319357,"WHITEVILLE 7 NW, NC US",34.409401,-78.791298,2018,2932,NC
USC00319357,"WHITEVILLE 7 NW, NC US",34.409401,-78.791298,2019,,NC
USC00319423,"WILLARD 4 SW, NC US",34.6605,-78.045403,2010,,NC
USC00319423,"WILLARD 4 SW, NC US",34.6605,-78.045403,2011,3270,NC
USC00319440,"WILLIAMSTON 1 E, NC US",35.852901,-77.030602,2010,3132,NC
USC00319440,"WILLIAMSTON 1 E, NC US",35.852901,-77.030602,2011,3486,NC
USC00319440,"WILLIAMSTON 1 E, NC US",35.852901,-77.030602,2012,2473,NC
USC00319440,"WILLIAMSTON 1 E, NC US",35.852901,-77.030602,2013,3301,NC
USC00319440,"WILLIAMSTON 1 E, NC US",35.852901,-77.030602,2014,3396,NC
USC00319440,"WILLIAMSTON 1 E, NC US",35.852901,-77.030602,2015,3423,NC
USC00319440,"WILLIAMSTON 1 E, NC US",35.852901,-77.030602,2016,2429,NC
USC00319440,"WILLIAMSTON 1 E, NC US",35.852901,-77.030602,2017,2587,NC
USC00319440,"WILLIAMSTON 1 E, NC US",35.852901,-77.030602,2018,3223,NC
USC00319440,"WILLIAMSTON 1 E, NC US",35.852901,-77.030602,2019,2785,NC
USC00319440,"WILLIAMSTON 1 E, NC US",35.852901,-77.030602,2020,2678,NC
USC00319440,"WILLIAMSTON 1 E, NC US",35.852901,-77.030602,2021,2841,NC
